捺,-1,-1,15000,名詞,サ変接続,*,*,*,*,捺,ナツ,ナツ,0/2,C0
楾,-1,-1,15000,名詞,サ変接続,*,*,*,*,楾,セン,セン,0/2,C0
咀,-1,-1,15000,名詞,サ変接続,*,*,*,*,咀,ソ,ソ,0/1,C0
鰛,-1,-1,15000,名詞,サ変接続,*,*,*,*,鰛,オン,オン,0/2,C0
笵,-1,-1,15000,名詞,サ変接続,*,*,*,*,笵,ハン,ハン,0/2,C0
偃,-1,-1,15000,名詞,サ変接続,*,*,*,*,偃,エン,エン,0/2,C0
幇,-1,-1,15000,名詞,サ変接続,*,*,*,*,幇,ホー,ホー,0/2,C0
饉,-1,-1,15000,名詞,サ変接続,*,*,*,*,饉,キン,キン,0/2,C0
闖,-1,-1,15000,名詞,サ変接続,*,*,*,*,闖,チン,チン,0/2,C0
僘,-1,-1,15000,名詞,サ変接続,*,*,*,*,僘,ショー,ショー,0/3,C0
暍,-1,-1,15000,名詞,サ変接続,*,*,*,*,暍,エツ,エツ,0/2,C0
謔,-1,-1,15000,名詞,サ変接続,*,*,*,*,謔,ギャク,ギャク,0/3,C0
麝,-1,-1,15000,名詞,サ変接続,*,*,*,*,麝,ジャ,ジャ,0/2,C0
蒡,-1,-1,15000,名詞,サ変接続,*,*,*,*,蒡,ボー,ボー,0/2,C0
┠,-1,-1,15000,名詞,サ変接続,*,*,*,*,┠,ミギホソタテフト,ミギホソタテフト,0/8,C0
疫,-1,-1,15000,名詞,サ変接続,*,*,*,*,疫,エキ,エキ,0/2,C0
逮,-1,-1,15000,名詞,サ変接続,*,*,*,*,逮,タイ,タイ,0/2,C0
禳,-1,-1,15000,名詞,サ変接続,*,*,*,*,禳,ジョー,ジョー,0/3,C0
ж,-1,-1,15000,名詞,サ変接続,*,*,*,*,ж,ジエーゴ,ジエーゴ,0/4,C0
歔,-1,-1,15000,名詞,サ変接続,*,*,*,*,歔,キョ,キョ,0/2,C0
烙,-1,-1,15000,名詞,サ変接続,*,*,*,*,烙,ラク,ラク,0/2,C0
酘,-1,-1,15000,名詞,サ変接続,*,*,*,*,酘,トー,トー,0/2,C0
摶,-1,-1,15000,名詞,サ変接続,*,*,*,*,摶,タン,タン,0/2,C0
ⅸ,-1,-1,15000,名詞,サ変接続,*,*,*,*,ⅸ,ナイン,ナイン,0/3,C0
桾,-1,-1,15000,名詞,サ変接続,*,*,*,*,桾,クン,クン,0/2,C0
喀,-1,-1,15000,名詞,サ変接続,*,*,*,*,喀,カク,カク,0/2,C0
鬟,-1,-1,15000,名詞,サ変接続,*,*,*,*,鬟,カン,カン,0/2,C0
脣,-1,-1,15000,名詞,サ変接続,*,*,*,*,脣,シン,シン,0/2,C0
瘭,-1,-1,15000,名詞,サ変接続,*,*,*,*,瘭,ヒョー,ヒョー,0/3,C0
膸,-1,-1,15000,名詞,サ変接続,*,*,*,*,膸,ズイ,ズイ,0/2,C0
鑁,-1,-1,15000,名詞,サ変接続,*,*,*,*,鑁,バン,バン,0/2,C0
盂,-1,-1,15000,名詞,サ変接続,*,*,*,*,盂,ウ,ウ,0/1,C0
鉅,-1,-1,15000,名詞,サ変接続,*,*,*,*,鉅,キョ,キョ,0/2,C0
㏄,-1,-1,15000,名詞,サ変接続,*,*,*,*,㏄,シーシー,シーシー,0/4,C0
竊,-1,-1,15000,名詞,サ変接続,*,*,*,*,竊,セツ,セツ,0/2,C0
虍,-1,-1,15000,名詞,サ変接続,*,*,*,*,虍,コ,コ,0/1,C0
絛,-1,-1,15000,名詞,サ変接続,*,*,*,*,絛,ジョー,ジョー,0/3,C0
応,-1,-1,15000,名詞,サ変接続,*,*,*,*,応,オー,オー,0/2,C0
②,-1,-1,15000,名詞,サ変接続,*,*,*,*,②,マルニ,マルニ,0/3,C0
慣,-1,-1,15000,名詞,サ変接続,*,*,*,*,慣,カン,カン,0/2,C0
⡩,-1,-1,15000,名詞,サ変接続,*,*,*,*,⡩,イチヨンロクナナノテン,イチヨンロクナナノテン,0/11,C0
濼,-1,-1,15000,名詞,サ変接続,*,*,*,*,濼,レキ,レキ,0/2,C0
譿,-1,-1,15000,名詞,サ変接続,*,*,*,*,譿,ケイ,ケイ,0/2,C0
⣾,-1,-1,15000,名詞,サ変接続,*,*,*,*,⣾,ニーサンヨンゴーロクナナハチノテン,ニーサンヨンゴーロクナナハチノテン,0/17,C0
夊,-1,-1,15000,名詞,サ変接続,*,*,*,*,夊,スイ,スイ,0/2,C0
澑,-1,-1,15000,名詞,サ変接続,*,*,*,*,澑,リュー,リュー,0/3,C0
踐,-1,-1,15000,名詞,サ変接続,*,*,*,*,踐,セン,セン,0/2,C0
焚,-1,-1,15000,名詞,サ変接続,*,*,*,*,焚,フン,フン,0/2,C0
墟,-1,-1,15000,名詞,サ変接続,*,*,*,*,墟,キョ,キョ,0/2,C0
攢,-1,-1,15000,名詞,サ変接続,*,*,*,*,攢,サン,サン,0/2,C0
椪,-1,-1,15000,名詞,サ変接続,*,*,*,*,椪,ヘイ,ヘイ,0/2,C0
听,-1,-1,15000,名詞,サ変接続,*,*,*,*,听,ギン,ギン,0/2,C0
炯,-1,-1,15000,名詞,サ変接続,*,*,*,*,炯,ケイ,ケイ,0/2,C0
錮,-1,-1,15000,名詞,サ変接続,*,*,*,*,錮,コ,コ,0/1,C0
謾,-1,-1,15000,名詞,サ変接続,*,*,*,*,謾,マン,マン,0/2,C0
凅,-1,-1,15000,名詞,サ変接続,*,*,*,*,凅,コ,コ,0/1,C0
寉,-1,-1,15000,名詞,サ変接続,*,*,*,*,寉,カク,カク,0/2,C0
蛋,-1,-1,15000,名詞,サ変接続,*,*,*,*,蛋,タン,タン,0/2,C0
俑,-1,-1,15000,名詞,サ変接続,*,*,*,*,俑,ヨー,ヨー,0/2,C0
桔,-1,-1,15000,名詞,サ変接続,*,*,*,*,桔,キツ,キツ,0/2,C0
緝,-1,-1,15000,名詞,サ変接続,*,*,*,*,緝,シュー,シュー,0/3,C0
絲,-1,-1,15000,名詞,サ変接続,*,*,*,*,絲,シ,シ,0/1,C0
嚀,-1,-1,15000,名詞,サ変接続,*,*,*,*,嚀,テイ,テイ,0/2,C0
怏,-1,-1,15000,名詞,サ変接続,*,*,*,*,怏,オー,オー,0/2,C0
莎,-1,-1,15000,名詞,サ変接続,*,*,*,*,莎,サ,サ,0/1,C0
樓,-1,-1,15000,名詞,サ変接続,*,*,*,*,樓,ロー,ロー,0/2,C0
暠,-1,-1,15000,名詞,サ変接続,*,*,*,*,暠,コー,コー,0/2,C0
厮,-1,-1,15000,名詞,サ変接続,*,*,*,*,厮,シ,シ,0/1,C0
⠿,-1,-1,15000,名詞,サ変接続,*,*,*,*,⠿,イチニーサンヨンゴーロクノテン,イチニーサンヨンゴーロクノテン,0/15,C0
聴,-1,-1,15000,名詞,サ変接続,*,*,*,*,聴,チョー,チョー,0/3,C0
ツ,-1,-1,15000,名詞,サ変接続,*,*,*,*,ツ,ツ,ツ,0/1,C0
翆,-1,-1,15000,名詞,サ変接続,*,*,*,*,翆,スイ,スイ,0/2,C0
淒,-1,-1,15000,名詞,サ変接続,*,*,*,*,淒,セイ,セイ,0/2,C0
⣔,-1,-1,15000,名詞,サ変接続,*,*,*,*,⣔,サンゴーナナハチノテン,サンゴーナナハチノテン,0/11,C0
釚,-1,-1,15000,名詞,サ変接続,*,*,*,*,釚,キュー,キュー,0/3,C0
扣,-1,-1,15000,名詞,サ変接続,*,*,*,*,扣,コー,コー,0/2,C0
Ⅵ,-1,-1,15000,名詞,サ変接続,*,*,*,*,Ⅵ,シックス,シックス,0/4,C0
迦,-1,-1,15000,名詞,サ変接続,*,*,*,*,迦,カ,カ,0/1,C0
遯,-1,-1,15000,名詞,サ変接続,*,*,*,*,遯,トン,トン,0/2,C0
磴,-1,-1,15000,名詞,サ変接続,*,*,*,*,磴,トー,トー,0/2,C0
葷,-1,-1,15000,名詞,サ変接続,*,*,*,*,葷,クン,クン,0/2,C0
蹻,-1,-1,15000,名詞,サ変接続,*,*,*,*,蹻,キョー,キョー,0/3,C0
需,-1,-1,15000,名詞,サ変接続,*,*,*,*,需,ジュ,ジュ,0/2,C0
炅,-1,-1,15000,名詞,サ変接続,*,*,*,*,炅,ケイ,ケイ,0/2,C0
堊,-1,-1,15000,名詞,サ変接続,*,*,*,*,堊,ア,ア,0/1,C0
㌘,-1,-1,15000,名詞,サ変接続,*,*,*,*,㌘,グラム,グラム,0/3,C0
瀚,-1,-1,15000,名詞,サ変接続,*,*,*,*,瀚,カン,カン,0/2,C0
羽,-1,-1,15000,名詞,サ変接続,*,*,*,*,羽,ウ,ウ,0/1,C0
鰲,-1,-1,15000,名詞,サ変接続,*,*,*,*,鰲,ゴー,ゴー,0/2,C0
斷,-1,-1,15000,名詞,サ変接続,*,*,*,*,斷,ダン,ダン,0/2,C0
榿,-1,-1,15000,名詞,サ変接続,*,*,*,*,榿,ガイ,ガイ,0/2,C0
鏃,-1,-1,15000,名詞,サ変接続,*,*,*,*,鏃,ソク,ソク,0/2,C0
僅,-1,-1,15000,名詞,サ変接続,*,*,*,*,僅,キン,キン,0/2,C0
嫉,-1,-1,15000,名詞,サ変接続,*,*,*,*,嫉,シツ,シツ,0/2,C0
蟋,-1,-1,15000,名詞,サ変接続,*,*,*,*,蟋,シツ,シツ,0/2,C0
臏,-1,-1,15000,名詞,サ変接続,*,*,*,*,臏,ヒン,ヒン,0/2,C0
做,-1,-1,15000,名詞,サ変接続,*,*,*,*,做,サ,サ,0/1,C0
蝠,-1,-1,15000,名詞,サ変接続,*,*,*,*,蝠,フク,フク,0/2,C0
苹,-1,-1,15000,名詞,サ変接続,*,*,*,*,苹,ヘイ,ヘイ,0/2,C0
橾,-1,-1,15000,名詞,サ変接続,*,*,*,*,橾,ス,ス,0/1,C0
⠕,-1,-1,15000,名詞,サ変接続,*,*,*,*,⠕,イチサンゴーノテン,イチサンゴーノテン,0/9,C0
綜,-1,-1,15000,名詞,サ変接続,*,*,*,*,綜,ソー,ソー,0/2,C0
茣,-1,-1,15000,名詞,サ変接続,*,*,*,*,茣,ゴ,ゴ,0/1,C0
⢪,-1,-1,15000,名詞,サ変接続,*,*,*,*,⢪,ニーヨンロクハチノテン,ニーヨンロクハチノテン,0/11,C0
縱,-1,-1,15000,名詞,サ変接続,*,*,*,*,縱,ジュー,ジュー,0/3,C0
馴,-1,-1,15000,名詞,サ変接続,*,*,*,*,馴,ジュン,ジュン,0/3,C0
┷,-1,-1,15000,名詞,サ変接続,*,*,*,*,┷,ヨコフトウエホソ,ヨコフトウエホソ,0/8,C0
磊,-1,-1,15000,名詞,サ変接続,*,*,*,*,磊,ライ,ライ,0/2,C0
э,-1,-1,15000,名詞,サ変接続,*,*,*,*,э,エーゴ,エーゴ,0/3,C0
雖,-1,-1,15000,名詞,サ変接続,*,*,*,*,雖,スイ,スイ,0/2,C0
髞,-1,-1,15000,名詞,サ変接続,*,*,*,*,髞,ソー,ソー,0/2,C0
翰,-1,-1,15000,名詞,サ変接続,*,*,*,*,翰,カン,カン,0/2,C0
蕷,-1,-1,15000,名詞,サ変接続,*,*,*,*,蕷,ヨ,ヨ,0/1,C0
淼,-1,-1,15000,名詞,サ変接続,*,*,*,*,淼,ビョー,ビョー,0/3,C0
疉,-1,-1,15000,名詞,サ変接続,*,*,*,*,疉,ジョー,ジョー,0/3,C0
⢋,-1,-1,15000,名詞,サ変接続,*,*,*,*,⢋,イチニーヨンハチノテン,イチニーヨンハチノテン,0/11,C0
殍,-1,-1,15000,名詞,サ変接続,*,*,*,*,殍,ヒョー,ヒョー,0/3,C0
訌,-1,-1,15000,名詞,サ変接続,*,*,*,*,訌,コー,コー,0/2,C0
憑,-1,-1,15000,名詞,サ変接続,*,*,*,*,憑,ヒョー,ヒョー,0/3,C0
耐,-1,-1,15000,名詞,サ変接続,*,*,*,*,耐,タイ,タイ,0/2,C0
甞,-1,-1,15000,名詞,サ変接続,*,*,*,*,甞,ショー,ショー,0/3,C0
覡,-1,-1,15000,名詞,サ変接続,*,*,*,*,覡,ゲキ,ゲキ,0/2,C0
⠠,-1,-1,15000,名詞,サ変接続,*,*,*,*,⠠,ロクノテン,ロクノテン,0/5,C0
薩,-1,-1,15000,名詞,サ変接続,*,*,*,*,薩,サツ,サツ,0/2,C0
褶,-1,-1,15000,名詞,サ変接続,*,*,*,*,褶,シュー,シュー,0/3,C0
暿,-1,-1,15000,名詞,サ変接続,*,*,*,*,暿,キ,キ,0/1,C0
必,-1,-1,15000,名詞,サ変接続,*,*,*,*,必,ヒツ,ヒツ,0/2,C0
軏,-1,-1,15000,名詞,サ変接続,*,*,*,*,軏,ゲツ,ゲツ,0/2,C0
蹤,-1,-1,15000,名詞,サ変接続,*,*,*,*,蹤,ショー,ショー,0/3,C0
絮,-1,-1,15000,名詞,サ変接続,*,*,*,*,絮,ジョ,ジョ,0/2,C0
韵,-1,-1,15000,名詞,サ変接続,*,*,*,*,韵,イン,イン,0/2,C0
潺,-1,-1,15000,名詞,サ変接続,*,*,*,*,潺,セン,セン,0/2,C0
搓,-1,-1,15000,名詞,サ変接続,*,*,*,*,搓,サ,サ,0/1,C0
崙,-1,-1,15000,名詞,サ変接続,*,*,*,*,崙,ロン,ロン,0/2,C0
匝,-1,-1,15000,名詞,サ変接続,*,*,*,*,匝,ソー,ソー,0/2,C0
梠,-1,-1,15000,名詞,サ変接続,*,*,*,*,梠,リョ,リョ,0/2,C0
嶮,-1,-1,15000,名詞,サ変接続,*,*,*,*,嶮,ケン,ケン,0/2,C0
厲,-1,-1,15000,名詞,サ変接続,*,*,*,*,厲,レイ,レイ,0/2,C0
隴,-1,-1,15000,名詞,サ変接続,*,*,*,*,隴,ロー,ロー,0/2,C0
挽,-1,-1,15000,名詞,サ変接続,*,*,*,*,挽,バン,バン,0/2,C0
插,-1,-1,15000,名詞,サ変接続,*,*,*,*,插,ソー,ソー,0/2,C0
蝕,-1,-1,15000,名詞,サ変接続,*,*,*,*,蝕,ショク,ショク,0/3,C0
顫,-1,-1,15000,名詞,サ変接続,*,*,*,*,顫,セン,セン,0/2,C0
倆,-1,-1,15000,名詞,サ変接続,*,*,*,*,倆,リョー,リョー,0/3,C0
璉,-1,-1,15000,名詞,サ変接続,*,*,*,*,璉,レン,レン,0/2,C0
檍,-1,-1,15000,名詞,サ変接続,*,*,*,*,檍,オク,オク,0/2,C0
謌,-1,-1,15000,名詞,サ変接続,*,*,*,*,謌,カ,カ,0/1,C0
樢,-1,-1,15000,名詞,サ変接続,*,*,*,*,樢,チョー,チョー,0/3,C0
怦,-1,-1,15000,名詞,サ変接続,*,*,*,*,怦,ホー,ホー,0/2,C0
┨,-1,-1,15000,名詞,サ変接続,*,*,*,*,┨,ヒダリホソタテフト,ヒダリホソタテフト,0/9,C0
嬬,-1,-1,15000,名詞,サ変接続,*,*,*,*,嬬,ジュ,ジュ,0/2,C0
羯,-1,-1,15000,名詞,サ変接続,*,*,*,*,羯,カツ,カツ,0/2,C0
ケ,-1,-1,15000,名詞,サ変接続,*,*,*,*,ケ,ケ,ケ,0/1,C0
蠶,-1,-1,15000,名詞,サ変接続,*,*,*,*,蠶,サン,サン,0/2,C0
о,-1,-1,15000,名詞,サ変接続,*,*,*,*,о,オーゴ,オーゴ,0/3,C0
哉,-1,-1,15000,名詞,サ変接続,*,*,*,*,哉,サイ,サイ,0/2,C0
≒,-1,-1,15000,名詞,サ変接続,*,*,*,*,≒,キンジマタワトーゴー,キンジマタワトーゴー,0/10,C0
糙,-1,-1,15000,名詞,サ変接続,*,*,*,*,糙,ソー,ソー,0/2,C0
鍜,-1,-1,15000,名詞,サ変接続,*,*,*,*,鍜,カ,カ,0/1,C0
棡,-1,-1,15000,名詞,サ変接続,*,*,*,*,棡,コー,コー,0/2,C0
轤,-1,-1,15000,名詞,サ変接続,*,*,*,*,轤,ロ,ロ,0/1,C0
牲,-1,-1,15000,名詞,サ変接続,*,*,*,*,牲,セイ,セイ,0/2,C0
貎,-1,-1,15000,名詞,サ変接続,*,*,*,*,貎,ゲイ,ゲイ,0/2,C0
榠,-1,-1,15000,名詞,サ変接続,*,*,*,*,榠,ベイ,ベイ,0/2,C0
鶴,-1,-1,15000,名詞,サ変接続,*,*,*,*,鶴,カク,カク,0/2,C0
鞴,-1,-1,15000,名詞,サ変接続,*,*,*,*,鞴,ヒ,ヒ,0/1,C0
處,-1,-1,15000,名詞,サ変接続,*,*,*,*,處,ショ,ショ,0/2,C0
⡡,-1,-1,15000,名詞,サ変接続,*,*,*,*,⡡,イチロクナナノテン,イチロクナナノテン,0/9,C0
浣,-1,-1,15000,名詞,サ変接続,*,*,*,*,浣,カン,カン,0/2,C0
諢,-1,-1,15000,名詞,サ変接続,*,*,*,*,諢,コン,コン,0/2,C0
胦,-1,-1,15000,名詞,サ変接続,*,*,*,*,胦,ヨー,ヨー,0/2,C0
⑩,-1,-1,15000,名詞,サ変接続,*,*,*,*,⑩,マルジュー,マルジュー,0/5,C0
⣶,-1,-1,15000,名詞,サ変接続,*,*,*,*,⣶,ニーサンゴーロクナナハチノテン,ニーサンゴーロクナナハチノテン,0/15,C0
淸,-1,-1,15000,名詞,サ変接続,*,*,*,*,淸,セイ,セイ,0/2,C0
夂,-1,-1,15000,名詞,サ変接続,*,*,*,*,夂,チ,チ,0/1,C0
鰄,-1,-1,15000,名詞,サ変接続,*,*,*,*,鰄,イ,イ,0/1,C0
匆,-1,-1,15000,名詞,サ変接続,*,*,*,*,匆,ソー,ソー,0/2,C0
伎,-1,-1,15000,名詞,サ変接続,*,*,*,*,伎,キ,キ,0/1,C0
Д,-1,-1,15000,名詞,サ変接続,*,*,*,*,Д,デー,デー,0/2,C0
椢,-1,-1,15000,名詞,サ変接続,*,*,*,*,椢,カク,カク,0/2,C0
攪,-1,-1,15000,名詞,サ変接続,*,*,*,*,攪,カク,カク,0/2,C0
鄲,-1,-1,15000,名詞,サ変接続,*,*,*,*,鄲,タン,タン,0/2,C0
抻,-1,-1,15000,名詞,サ変接続,*,*,*,*,抻,シン,シン,0/2,C0
癈,-1,-1,15000,名詞,サ変接続,*,*,*,*,癈,ハイ,ハイ,0/2,C0
請,-1,-1,15000,名詞,サ変接続,*,*,*,*,請,セイ,セイ,0/2,C0
孖,-1,-1,15000,名詞,サ変接続,*,*,*,*,孖,シ,シ,0/1,C0
﨎,-1,-1,15000,名詞,サ変接続,*,*,*,*,﨎,ソー,ソー,0/2,C0
駭,-1,-1,15000,名詞,サ変接続,*,*,*,*,駭,カイ,カイ,0/2,C0
迹,-1,-1,15000,名詞,サ変接続,*,*,*,*,迹,セキ,セキ,0/2,C0
瀇,-1,-1,15000,名詞,サ変接続,*,*,*,*,瀇,コー,コー,0/2,C0
閊,-1,-1,15000,名詞,サ変接続,*,*,*,*,閊,セン,セン,0/2,C0
頗,-1,-1,15000,名詞,サ変接続,*,*,*,*,頗,ハ,ハ,0/1,C0
檠,-1,-1,15000,名詞,サ変接続,*,*,*,*,檠,ケイ,ケイ,0/2,C0
冲,-1,-1,15000,名詞,サ変接続,*,*,*,*,冲,チュー,チュー,0/3,C0
⠷,-1,-1,15000,名詞,サ変接続,*,*,*,*,⠷,イチニーサンゴーロクノテン,イチニーサンゴーロクノテン,0/13,C0
愽,-1,-1,15000,名詞,サ変接続,*,*,*,*,愽,ハク,ハク,0/2,C0
幃,-1,-1,15000,名詞,サ変接続,*,*,*,*,幃,イ,イ,0/1,C0
假,-1,-1,15000,名詞,サ変接続,*,*,*,*,假,カ,カ,0/1,C0
靉,-1,-1,15000,名詞,サ変接続,*,*,*,*,靉,アイ,アイ,0/2,C0
痊,-1,-1,15000,名詞,サ変接続,*,*,*,*,痊,セン,セン,0/2,C0
襍,-1,-1,15000,名詞,サ変接続,*,*,*,*,襍,ゾー,ゾー,0/2,C0
⣌,-1,-1,15000,名詞,サ変接続,*,*,*,*,⣌,サンヨンナナハチノテン,サンヨンナナハチノテン,0/11,C0
蕕,-1,-1,15000,名詞,サ変接続,*,*,*,*,蕕,ユー,ユー,0/2,C0
瑟,-1,-1,15000,名詞,サ変接続,*,*,*,*,瑟,シツ,シツ,0/2,C0
驫,-1,-1,15000,名詞,サ変接続,*,*,*,*,驫,ヒョー,ヒョー,0/3,C0
危,-1,-1,15000,名詞,サ変接続,*,*,*,*,危,キ,キ,0/1,C0
衷,-1,-1,15000,名詞,サ変接続,*,*,*,*,衷,チュー,チュー,0/3,C0
滸,-1,-1,15000,名詞,サ変接続,*,*,*,*,滸,コ,コ,0/1,C0
突,-1,-1,15000,名詞,サ変接続,*,*,*,*,突,トツ,トツ,0/2,C0
霈,-1,-1,15000,名詞,サ変接続,*,*,*,*,霈,ハイ,ハイ,0/2,C0
梍,-1,-1,15000,名詞,サ変接続,*,*,*,*,梍,エ,エ,0/1,C0
撕,-1,-1,15000,名詞,サ変接続,*,*,*,*,撕,セイ,セイ,0/2,C0
蔔,-1,-1,15000,名詞,サ変接続,*,*,*,*,蔔,フク,フク,0/2,C0
猪,-1,-1,15000,名詞,サ変接続,*,*,*,*,猪,イノシシ,イノシシ,0/4,C0
喟,-1,-1,15000,名詞,サ変接続,*,*,*,*,喟,キ,キ,0/1,C0
誡,-1,-1,15000,名詞,サ変接続,*,*,*,*,誡,カイ,カイ,0/2,C0
蚩,-1,-1,15000,名詞,サ変接続,*,*,*,*,蚩,シ,シ,0/1,C0
夬,-1,-1,15000,名詞,サ変接続,*,*,*,*,夬,ケツ,ケツ,0/2,C0
綯,-1,-1,15000,名詞,サ変接続,*,*,*,*,綯,トー,トー,0/2,C0
訶,-1,-1,15000,名詞,サ変接続,*,*,*,*,訶,カ,カ,0/1,C0
掻,-1,-1,15000,名詞,サ変接続,*,*,*,*,掻,ソー,ソー,0/2,C0
峅,-1,-1,15000,名詞,サ変接続,*,*,*,*,峅,ベン,ベン,0/2,C0
跏,-1,-1,15000,名詞,サ変接続,*,*,*,*,跏,カ,カ,0/1,C0
捐,-1,-1,15000,名詞,サ変接続,*,*,*,*,捐,エン,エン,0/2,C0
烝,-1,-1,15000,名詞,サ変接続,*,*,*,*,烝,ジョー,ジョー,0/3,C0
曩,-1,-1,15000,名詞,サ変接続,*,*,*,*,曩,ノー,ノー,0/2,C0
寫,-1,-1,15000,名詞,サ変接続,*,*,*,*,寫,シャ,シャ,0/2,C0
飭,-1,-1,15000,名詞,サ変接続,*,*,*,*,飭,チョク,チョク,0/3,C0
宀,-1,-1,15000,名詞,サ変接続,*,*,*,*,宀,ベン,ベン,0/2,C0
嶄,-1,-1,15000,名詞,サ変接続,*,*,*,*,嶄,ザン,ザン,0/2,C0
⠍,-1,-1,15000,名詞,サ変接続,*,*,*,*,⠍,イチサンヨンノテン,イチサンヨンノテン,0/9,C0
∑,-1,-1,15000,名詞,サ変接続,*,*,*,*,∑,シグマ,シグマ,0/3,C0
⢢,-1,-1,15000,名詞,サ変接続,*,*,*,*,⢢,ニーロクハチノテン,ニーロクハチノテン,0/9,C0
砭,-1,-1,15000,名詞,サ変接続,*,*,*,*,砭,ヘン,ヘン,0/2,C0
鎰,-1,-1,15000,名詞,サ変接続,*,*,*,*,鎰,イツ,イツ,0/2,C0
傲,-1,-1,15000,名詞,サ変接続,*,*,*,*,傲,ゴー,ゴー,0/2,C0
琵,-1,-1,15000,名詞,サ変接続,*,*,*,*,琵,ビ,ビ,0/1,C0
渹,-1,-1,15000,名詞,サ変接続,*,*,*,*,渹,コー,コー,0/2,C0
┿,-1,-1,15000,名詞,サ変接続,*,*,*,*,┿,ヨコフトタテホソ,ヨコフトタテホソ,0/8,C0
兇,-1,-1,15000,名詞,サ変接続,*,*,*,*,兇,キョー,キョー,0/3,C0
瓊,-1,-1,15000,名詞,サ変接続,*,*,*,*,瓊,ケイ,ケイ,0/2,C0
衍,-1,-1,15000,名詞,サ変接続,*,*,*,*,衍,エン,エン,0/2,C0
滎,-1,-1,15000,名詞,サ変接続,*,*,*,*,滎,エイ,エイ,0/2,C0
祗,-1,-1,15000,名詞,サ変接続,*,*,*,*,祗,シ,シ,0/1,C0
忘,-1,-1,15000,名詞,サ変接続,*,*,*,*,忘,ボー,ボー,0/2,C0
凜,-1,-1,15000,名詞,サ変接続,*,*,*,*,凜,リン,リン,0/2,C0
秬,-1,-1,15000,名詞,サ変接続,*,*,*,*,秬,キョ,キョ,0/2,C0
剱,-1,-1,15000,名詞,サ変接続,*,*,*,*,剱,ケン,ケン,0/2,C0
痴,-1,-1,15000,名詞,サ変接続,*,*,*,*,痴,チ,チ,0/1,C0
懼,-1,-1,15000,名詞,サ変接続,*,*,*,*,懼,ク,ク,0/1,C0
鰀,-1,-1,15000,名詞,サ変接続,*,*,*,*,鰀,カン,カン,0/2,C0
唆,-1,-1,15000,名詞,サ変接続,*,*,*,*,唆,サ,サ,0/1,C0
А,-1,-1,15000,名詞,サ変接続,*,*,*,*,А,アー,アー,0/2,C0
膩,-1,-1,15000,名詞,サ変接続,*,*,*,*,膩,ジ,ジ,0/1,C0
粫,-1,-1,15000,名詞,サ変接続,*,*,*,*,粫,ジ,ジ,0/1,C0
餮,-1,-1,15000,名詞,サ変接続,*,*,*,*,餮,テツ,テツ,0/2,C0
炳,-1,-1,15000,名詞,サ変接続,*,*,*,*,炳,ヘイ,ヘイ,0/2,C0
溷,-1,-1,15000,名詞,サ変接続,*,*,*,*,溷,コン,コン,0/2,C0
撻,-1,-1,15000,名詞,サ変接続,*,*,*,*,撻,タツ,タツ,0/2,C0
脾,-1,-1,15000,名詞,サ変接続,*,*,*,*,脾,ヒ,ヒ,0/1,C0
籀,-1,-1,15000,名詞,サ変接続,*,*,*,*,籀,チュー,チュー,0/3,C0
飃,-1,-1,15000,名詞,サ変接続,*,*,*,*,飃,ヒョー,ヒョー,0/3,C0
凉,-1,-1,15000,名詞,サ変接続,*,*,*,*,凉,リョー,リョー,0/3,C0
㍊,-1,-1,15000,名詞,サ変接続,*,*,*,*,㍊,ミリバール,ミリバール,0/5,C0
俍,-1,-1,15000,名詞,サ変接続,*,*,*,*,俍,リョー,リョー,0/3,C0
諏,-1,-1,15000,名詞,サ変接続,*,*,*,*,諏,ス,ス,0/1,C0
陜,-1,-1,15000,名詞,サ変接続,*,*,*,*,陜,キョー,キョー,0/3,C0
⣣,-1,-1,15000,名詞,サ変接続,*,*,*,*,⣣,イチニーロクナナハチノテン,イチニーロクナナハチノテン,0/13,C0
价,-1,-1,15000,名詞,サ変接続,*,*,*,*,价,カイ,カイ,0/2,C0
⡸,-1,-1,15000,名詞,サ変接続,*,*,*,*,⡸,ヨンゴーロクナナノテン,ヨンゴーロクナナノテン,0/11,C0
夙,-1,-1,15000,名詞,サ変接続,*,*,*,*,夙,シュク,シュク,0/3,C0
皜,-1,-1,15000,名詞,サ変接続,*,*,*,*,皜,コー,コー,0/2,C0
蠣,-1,-1,15000,名詞,サ変接続,*,*,*,*,蠣,レイ,レイ,0/2,C0
鵁,-1,-1,15000,名詞,サ変接続,*,*,*,*,鵁,コー,コー,0/2,C0
ト,-1,-1,15000,名詞,サ変接続,*,*,*,*,ト,ト,ト,0/1,C0
珊,-1,-1,15000,名詞,サ変接続,*,*,*,*,珊,サン,サン,0/2,C0
槎,-1,-1,15000,名詞,サ変接続,*,*,*,*,槎,サ,サ,0/1,C0
壘,-1,-1,15000,名詞,サ変接続,*,*,*,*,壘,ルイ,ルイ,0/2,C0
牟,-1,-1,15000,名詞,サ変接続,*,*,*,*,牟,ム,ム,0/1,C0
釞,-1,-1,15000,名詞,サ変接続,*,*,*,*,釞,チュー,チュー,0/3,C0
档,-1,-1,15000,名詞,サ変接続,*,*,*,*,档,トー,トー,0/2,C0
迢,-1,-1,15000,名詞,サ変接続,*,*,*,*,迢,チョー,チョー,0/3,C0
